GLBL;0001620702;TERRAFORM GLOBAL INC - CL A;TerraForm Global Inc
GLBR;0001499912;GLOBAL BROKERAGE INC;Global Brokerage Inc
GLC;0001039300;GALILEO INTERNATIONAL INC;Galileo International Inc
GLCH;0000782842;GLEACHER & CO INC;Gleacher & Co Inc
GLDB;0001015610;GOLD BANC CORPORATION INC;Gold Banc Corp Inc
GLDD;0001372020;GREAT LAKES DREDGE & DOCK CO;Great Lakes Dredge & Dock Corp
GLFD;0000918066;MGI GP INC;MGI GP Inc
GLFMQ;0001030749;GULFMARK OFFSHORE INC-CL A;Gulfmark Offshore Inc
GLG;0001365790;GLG PARTNERS INC;GLG Partners Inc
GLGSQ;0000946661;GLYCOGENESYS INC;GlycoGenesys Inc
GLIAQ;0000885741;GLIATECH INC;Gliatech Inc
GLK;0000840387;GREAT LAKES BANCORP INC;Great Lakes Bancorp Inc
GLM;0000041850;GLOBAL MARINE INC;Global Marine Inc
GLNG;0001207179;GOLAR LNG LTD;Golar LNG Ltd
GLOB;0001557860;GLOBANT SA;Globant SA
GLOG;0001534126;GASLOG LTD;GasLog Ltd
GLPI;0001575965;GAMING AND LEISURE PROPERTIE;Gaming and Leisure Properties
GLPW;0001136294;GLOBAL POWER EQUIPMENT GROUP;Global Power Equipment Group I
GLRE;0001385613;GREENLIGHT CAPITAL RE LTD-A;Greenlight Capital Re Ltd
GLRI;0001597131;GLORI ENERGY INC;Glori Energy Inc
GLT;0000041719;GLATFELTER;PH Glatfelter Co
GLUU;0001366246;GLU MOBILE INC;Glu Mobile Inc
GLW;0000024741;CORNING INC;Corning Inc
GLYC;0001253689;GLYCOMIMETICS INC;GlycoMimetics Inc
GLYN;0001137067;GALYAN'S TRADING COMPANY;Galyan's Trading Co LLC
GLYT;0000833076;GENLYTE GROUP INC;Genlyte Group Inc
GM;0001467858;GENERAL MOTORS CO;General Motors Co
GMANQ;0001490636;G-ESTATE LIQUIDATION STORES;G-Estate Liquidation Stores In
GMCR;0000909954;KEURIG GREEN MOUNTAIN INC;Keurig Green Mountain Inc
GME;0001326380;GAMESTOP CORP-CLASS A;GameStop Corp
GME/B;0001326380;GAMESTOP CORP-CL B;GameStop Corp
GMED;0001237831;GLOBUS MEDICAL INC - A;Globus Medical Inc
GMET;0001352302;GEOMET INC;GeoMet Inc
GMH;0000944868;GENERAL MOTORS-HUGHES ELECTR;Hughes Electronics Corp/Old
GMO;0001275229;GENERAL MOLY INC;General Moly Inc
GMRE;0001533615;GLOBAL MEDICAL REIT INC;Global Medical REIT Inc
GMRRQ;0001443799;GENER8 MARITIME INC/OLD;Gener8 Maritime Inc/Old
GMS;0001600438;GMS INC;GMS Inc
GMST;0000923282;GEMSTAR-TV GUIDE INTL INC;Rovi Guides Inc
GMXRQ;0001635235;THUNDERBIRD RESOURCES EQUITY;Thunderbird Resources Equity I
GNA;0001203748;GERDAU AMERISTEEL CORP;Gerdau Ameristeel Corp
GNBC;0001606363;GREEN BANCORP INC;Green Bancorp Inc
GNC;0001502034;GNC HOLDINGS INC-CL A;GNC Holdings Inc
GNCA;0001457612;GENOCEA BIOSCIENCES INC;Genocea Biosciences Inc
GNCMA;0000808461;GENERAL COMMUNICATION INC-A;General Communication Inc
GNE;0001528356;GENIE ENERGY LTD-B;Genie Energy Ltd
GNK;0001326200;GENCO SHIPPING & TRADING LTD;Genco Shipping & Trading Ltd
GNKIQ;0001077552;GENTEK INC;GenTek Inc/Old
GNKOQ;0001326200;GENCO SHIPPING & TRADING LTD;Genco Shipping & Trading Ltd
GNL;0001526113;GLOBAL NET LEASE INC;Global Net Lease Inc
GNLB;0000818821;GENELABS TECHNOLOGIES;Genelabs Technologies Inc
GNMK;0001487371;GENMARK DIAGNOSTICS INC;GenMark Diagnostics Inc
GNMX;0001138776;AEVI GENOMIC MEDICINE INC;Aevi Genomic Medicine Inc
GNOM;0001361103;COMPLETE GENOMICS INC;Complete Genomics Inc
GNOW;0001316645;AMERICAN CARESOURCE HOLDINGS;American CareSource Holdings I
GNRC;0001474735;GENERAC HOLDINGS INC;Generac Holdings Inc
GNRT;0001443799;GENER8 MARITIME INC;Gener8 Maritime Inc
GNSC;0001110009;GENAISSANCE PHARMACEUTICALS;Genaissance Pharmaceuticals In
GNSL;0001053384;GENOMIC SOLUTIONS;Genomic Solutions Inc
GNSS;0001161396;GENESIS MICROCHIP INC;Genesis Microchip Inc
GNTAQ;0000880643;GENTA INC;Genta Inc
GNTX;0000355811;GENTEX CORP;Gentex Corp
GNTY;0001058867;GUARANTY BANCSHARES INC;Guaranty Bancshares Inc/TX
GNVC;0000934473;GENVEC INC;GenVec Inc
GNW;0001276520;GENWORTH FINANCIAL INC-CL A;Genworth Financial Inc
GOAL;0001002666;ASCENT ENTERTAINMENT GROUP;Ascent Entertainment Group Inc
GOGL;0001029145;GOLDEN OCEAN GROUP LTD;Golden Ocean Group Ltd
GOGO;0001537054;GOGO INC;Gogo Inc
GOLF;0001672013;ACUSHNET HOLDINGS CORP;Acushnet Holdings Corp
GON;0000897547;GEON CO/THE;Geon Co/The
GOOD;0001234006;GLADSTONE COMMERCIAL CORP;Gladstone Commercial Corp
GOOG;0001652044;ALPHABET INC-CL C;Alphabet Inc
GOOGL;0001652044;ALPHABET INC-CL A;Alphabet Inc
GORO;0001160791;GOLD RESOURCE CORP;Gold Resource Corp
GOSHA;0001599169;OSHKOSH B'GOSH INC;OshKosh B'Gosh Inc
GOV;0001456772;GOVERNMENT PROPERTIES INCOME;Government Properties Income T
GP;0001574362;GEORGIA-PACIFIC LLC;Georgia-Pacific LLC
GPC;0000040987;GENUINE PARTS CO;Genuine Parts Co
GPFI;0001013044;GRAND PREMIER FINL INC;Grand Premier Financial Inc
GPI;0001031203;GROUP 1 AUTOMOTIVE INC;Group 1 Automotive Inc
GPK;0001408075;GRAPHIC PACKAGING HOLDING CO;Graphic Packaging Holding Co
GPMT;0001703644;GRANITE POINT MORTGAGE TRUST;Granite Point Mortgage Trust I
GPN;0001123360;GLOBAL PAYMENTS INC;Global Payments Inc
GPOR;0000874499;GULFPORT ENERGY CORP;Gulfport Energy Corp
GPRE;0001309402;GREEN PLAINS INC;Green Plains Inc
GPRO;0001500435;GOPRO INC-CLASS A;GoPro Inc
GPS;0000039911;GAP INC/THE;Gap Inc/The
GPT;0001297587;GRAMERCY PROPERTY TRUST;Gramercy Property Trust
GPUI;0000040779;GPU INC;GPU Inc
GPX;0000070415;GP STRATEGIES CORP;GP Strategies Corp
GR;0000042542;GOODRICH CORP;Goodrich Corp
GRA;0001045309;WR GRACE & CO;WR Grace & Co
GRAN;0000810689;BANK OF GRANITE CORP;Bank of Granite Corp
GRB;0000041133;GERBER SCIENTIFIC INC;Gerber Scientific Inc
GRBEQ;0000216039;GRUBB & ELLIS CO;Grubb & Ellis Co
GRBK;0001373670;GREEN BRICK PARTNERS INC;Green Brick Partners Inc
GRC;0000042682;GORMAN-RUPP CO;Gorman-Rupp Co/The
GREY;0000043952;GREY GLOBAL GROUP INC;Grey Global Group Inc
GRHHQ;0001410056;GREENHUNTER RESOURCES INC;GreenHunter Resources Inc
GRIC;0001059155;GOREMOTE INTERNET COMMUNICAT;GoRemote Internet Communicatio
GRIF;0001037390;GRIFFIN INDUSTRIAL REALTY IN;Griffin Industrial Realty Inc
GRM;0001478085;GRAHAM PACKAGING CO INC;Graham Packaging Co Inc
GRMN;0001121788;GARMIN LTD;Garmin Ltd
GROW;0000754811;U.S. GLOBAL INVESTORS INC-A;US Global Investors Inc
GRPN;0001490281;GROUPON INC;Groupon Inc
GRT;0000912898;GLIMCHER REALTY TRUST;Glimcher Realty Trust
GRUB;0001594109;GRUBHUB INC;GrubHub Inc
GS;0000886982;GOLDMAN SACHS GROUP INC;Goldman Sachs Group Inc/The
GSAT;0001366868;GLOBALSTAR INC;Globalstar Inc
GSBC;0000854560;GREAT SOUTHERN BANCORP INC;Great Southern Bancorp Inc
GSBI;0000792360;GRANITE STATE BANKSHARES INC;Granite State Bankshares Inc
GSEHQ;0001275712;GSE HOLDING INC;GSE Holding Inc
GSIC;0000828750;RADIAL COMMERCE INC;Radial Commerce Inc
GSIH;0001239188;GENERAL STEEL HOLDINGS INC;General Steel Holdings Inc
GSIT;0001126741;GSI TECHNOLOGY INC;GSI Technology Inc
GSM;0001639877;FERROGLOBE PLC;Ferroglobe PLC
GSNX;0000918647;GASONICS INTL CORP;Gasonics International Corp
GSOF;0000023055;GROUP 1 SOFTWARE INC;Group 1 Software Inc
GSOL;0001110650;GLOBAL SOURCES LTD;Global Sources Ltd
GSS;0000903571;GOLDEN STAR RESOURCES LTD;Golden Star Resources Ltd
GST;0001170154;GASTAR EXPLORATION LTD;Gastar Exploration Inc
GSVC;0001509470;GSV CAPITAL CORP;GSV Capital Corp
GSXN;0001086319;GASCO ENERGY INC;Gasco Energy Inc
GT;0000042582;GOODYEAR TIRE & RUBBER CO;Goodyear Tire & Rubber Co/The
GTATQ;0001394954;GT ADVANCED TECHNOLOGIES INC;GT Advanced Technologies Inc
GTCB;0000904973;GTC BIOTHERAPEUTICS INC;GTC Biotherapeutics Inc
GTE;0001273441;GRAN TIERRA ENERGY INC;Gran Tierra Energy Inc
GTEC;0001471038;SOTERA DEFENSE SOLUTIONS INC;Sotera Defense Solutions Inc
GTHX;0001560241;G1 THERAPEUTICS INC;G1 Therapeutics Inc
GTI;0000931148;GRAFTECH INTERNATIONAL LTD;GrafTech International Ltd
GTIV;0001096142;GENTIVA HEALTH SERVICES;Gentiva Health Services Inc
GTK;0000857323;GTECH HOLDINGS CORP;GTECH Holdings Corp
GTLS;0000892553;CHART INDUSTRIES INC;Chart Industries Inc
GTLSQ;0000946392;GLOBAL TELESYSTEMS INC;Global Telesystems Inc
GTN;0000043196;GRAY TELEVISION INC;Gray Television Inc
GTN/A;0000043196;GRAY TELEVISION INC-A;Gray Television Inc
GTOPQ;0001028358;GENITOPE CORP;Genitope Corp
GTRC;0001021113;GUITAR CENTER INC;Guitar Center Inc
GTS;0001171662;TRIPLE-S MANAGEMENT CORP-B;Triple-S Management Corp
GTT;0001315255;GTT COMMUNICATIONS INC;GTT Communications Inc
GTW;0000895812;GATEWAY INC;Gateway Inc
GTXI;0001260990;GTX INC;GTx Inc
GTY;0001052752;GETTY REALTY CORP;Getty Realty Corp
GUCO;0000316236;GRAND UNION CO;Grand Union Co
GUID;0001375557;GUIDANCE SOFTWARE INC;Guidance Software Inc
GVA;0000861459;GRANITE CONSTRUCTION INC;Granite Construction Inc
GVFG;0001407437;GEROVA FINANCIAL GROUP LTD;Gerova Financial Group Ltd
GVHR;0001035185;GEVITY HR INC;Gevity HR Inc
GVP;0000944480;GSE SYSTEMS INC;GSE Systems Inc
GW;0000320186;GREY WOLF INC;Grey Wolf Inc
GWAY;0001080747;GREENWAY MEDICAL TECHNOLOGIE;Greenway Medical Technologies
GWB;0001613665;GREAT WESTERN BANCORP INC;Great Western Bancorp Inc
GWR;0001012620;GENESEE & WYOMING INC-CL A;Genesee & Wyoming Inc
GWRE;0001528396;GUIDEWIRE SOFTWARE INC;Guidewire Software Inc
GWRS;0001434728;GLOBAL WATER RESOURCES INC;Global Water Resources Inc
GWW;0000277135;WW GRAINGER INC;WW Grainger Inc
GXDX;0001138412;GENOPTIX INC;Genoptix Inc
GXP;0001143068;GREAT PLAINS ENERGY INC;Great Plains Energy Inc
GYI;0001047202;GETTY IMAGES INC;Getty Images Inc
GYMB;0000786110;GYMBOREE CORP/THE;Gymboree Corp/The
H;0001468174;HYATT HOTELS CORP - CL A;Hyatt Hotels Corp
HA;0001172222;HAWAIIAN HOLDINGS INC;Hawaiian Holdings Inc
HABK;0000894172;HAMILTON BANCORP INC;Hamilton Bancorp Inc/FL
HABT;0001280829;HABIT RESTAURANTS INC/THE-A;Habit Restaurants Inc/The
HAE;0000313143;HAEMONETICS CORP/MASS;Haemonetics Corp
HAFC;0001109242;HANMI FINANCIAL CORPORATION;Hanmi Financial Corp
HAIN;0000910406;HAIN CELESTIAL GROUP INC;Hain Celestial Group Inc/The
HAKI;0001009657;HALL KINION & ASSOCIATES INC;Hall Kinion & Associates Inc
HAL;0000045012;HALLIBURTON CO;Halliburton Co
HALL;0000819913;HALLMARK FINL SERVICES INC;Hallmark Financial Services In
HALO;0001159036;HALOZYME THERAPEUTICS INC;Halozyme Therapeutics Inc
HAMPQ;0000887150;HAMPSHIRE GROUP LTD;Hampshire Group Ltd
HAND;0001091822;HANDSPRING INC;Handspring Inc
HAR;0000800459;HARMAN INTERNATIONAL;Harman International Industrie
HARB;0001029407;HARBOR FLORIDA BANCSHARES;Harbor Florida Bancshares Inc
HARS;0001034650;HARRIS FINANCIAL INC;Harris Financial Inc
