792838Q;0000790988;PENNROCK FINAN SERVICES CORP;Pennrock Financial Services Co
793146Z;0001061762;TOWNE SERVICES INC;Towne Services Inc
797529Q;0000897940;NFO WORLDWIDE INC;NFO Worldwide Inc
797725Q;0000903267;3TEC ENERGY CORPORATION;3TEC Energy Corp
79867Q;0000083226;REPUBLIC GROUP INC;Republic Group Inc
798871Q;0001002579;EXTENDED STAY AMERICA INC/OL;Extended Stay America Inc/Old
800805Q;0000718916;BURLINGTON COAT FACTORY WRHS;Burlington Coat Factory Wareho
80825Q;0001128032;MPS MERCHANT SERVICES INC;MPS Merchant Services Inc
811920Q;0001061763;HUNGRY MINDS INC;Hungry Minds Inc
812020Q;0000892147;ACTION PERFORMANCE COS INC;Action Performance Cos Inc
812653Q;0001010138;DBT ONLINE INC;DBT Online Inc
8136447Q;0001052196;DSET CORP;DSET Corp
8144537Q;0000848551;MAPICS INC;MAPICS Inc
8176896Q;0001013243;AAIPHARMA INC;aaiPharma Inc
81814Q;0000101063;CHIQUITA BRANDS INTL/OLD;Chiquita Brands International
8184823Q;0001000235;PATRIOT BANK CORP;Patriot Bank Corp
8184843Q;0001279410;PLACER SIERRA BANCSHARES;Placer Sierra Bancshares
8189407Q;0001167896;NEXTEST SYSTEMS CORP;Nextest Systems Corp
8206908Q;0001409775;BBVA COMPASS BANCSHARES INC;BBVA Compass Bancshares Inc
8215820Q;0000003906;ALLIED CAPITAL CORP;Allied Capital Corp
8222737Q;0001272547;NXP USA INC;NXP USA Inc
8227264Q;0001073967;SERENA SOFTWARE INC;Serena Software Inc
8230905Q;0001310243;FOUNDATION COAL HOLDINGS INC;Alpha Natural Resource Inc/Old
823685Q;0000920636;ANCOR COMMUNICATIONS INC;Ancor Communications Inc
8242256Q;0001084329;DIGITAL ISLAND INC;Digital Island Inc
82479Q;0000913283;WESTFIELD AMERICA INC;Westfield America Inc
8249434Q;0001391672;STARENT NETWORKS CORP;Starent Networks Corp
8251517Q;0001080866;BANKRATE INC/OLD;Bankrate Inc/Old
8251545Q;0001279228;ATLAS ENERGY INC;Atlas Energy Inc
825877Q;0000918252;VASTAR RESOURCES INC;Vastar Resources Inc
8272573Q;0001403999;SMART & FINAL LLC;Smart & Final LLC
827691Q;0001098574;FIREPOND INC;Firepond Inc/Old
8277795Q;0000931784;CAPTARIS INC;Captaris Inc
8277831Q;2135;CONDUENT BUSINESS SERVICES L;Affiliated Computer Services I
8283846Q;0001121309;SUREBEAM CORP -CL A;Surebeam Corp
8285461Q;0001001718;EGL INC;EGL Inc
828620Q;0001027590;GA FINANCIAL INC;GA Financial Inc
829489Q;0000935802;ANICOM INC;Anicom Inc
831656Q;0000846771;SUNRISE TECHNOLOGIES INTL;Sunrise Technologies Internati
8374857Q;0000894253;PEROT SYSTEMS CORP-CL A;Perot Systems Corp
8375930Q;0000078214;CONOCOPHILLIPS CO;ConocoPhillips Co
8383310Q;0001007228;MATRIA HEALTHCARE INC;Alere Health LLC
838852Q;0000046738;HELLER FINANCIAL INC-CL A;Heller Financial Inc
838969Q;0000764535;FIDELITY NATIONAL FINL-OLD;Fidelity National Financial In
8394653Q;0000899881;PROLOGIS;Prologis
8397627Q;0001513605;PSYCHIATRIC SOLUTIONS INC;Psychiatric Solutions Inc
841001Q;0000928599;DUFF & PHELPS CREDIT RATING;Duff & Phelps Credit Rating Co
85011Q;0000786557;LIPOSOME COMPANY INC;Liposome Co Inc/The
85025Q;0000914027;PROXIM INC;Proxim Inc
857436Q;0000802806;RIGHT MANAGEMENT INC;Right Management Inc
857724Q;0000092344;7-ELEVEN INC;7-Eleven Inc
859942Q;0000856529;BERLITZ CORP;Berlitz Corp
860166Q;0000720195;LIFELINE SYSTEMS INC;Lifeline Systems Inc
860595Q;0001039242;BLUESTONE SOFTWARE;Bluestone Software Inc
87120Q;0000942416;COULTER PHARMACEUTICAL INC;Coulter Pharmaceutical Inc
874896Q;0001087779;NETRO CORP;Netro Corp
874920Q;0000049899;IMPERIAL BANCORP;Imperial Bancorp
874944Q;0000780859;INDIANA ENERGY INC;Indiana Energy Inc
887096Z;0000045379;HANNAFORD BROS CO LLC;Hannaford Bros Co LLC
88996Q;0001010919;AURORA BIOSCIENCES CORP;Aurora Biosciences Corp
891074Z;0001029267;TUCKER ANTHONY SUTRO CORP;Tucker Anthony Sutro Corp
89236Q;0000020388;CIT GROUP INC;CIT Group Inc/NV
894800Q;0000701319;COMPUTER NETWORK TECH CORP;Computer Network Technology Co
90959Q;0001012368;THERMO OPTEK CORP;Thermo Optek Corp
913636Q;0000948515;BOSTONFED BANCORP INC;BostonFed Bancorp Inc
914417Q;0001561951;US FOODS INC;US Foods Inc
916583Q;0000055820;ENSTAR USA INC;Enstar USA Inc
91664Q;0000217591;XTRA CORP;Xtra Corp
91973Q;0001042824;IMPERIAL CREDIT COMMERCIAL;Imperial Credit Commercial Mor
920223Q;0000733269;ACXIOM DIGITAL INC;Acxiom Digital Inc
920479Q;0000883670;CENTER CUT HOSPITALITY INC;Center Cut Hospitality Inc
922181Q;0000350426;PLAINS RESOURCES INC;Plains Resources Inc
929530Q;0000833320;BURLINGTON RESOURCES INC;Burlington Resources Inc
936300Q;0001038363;METALS USA INC;Metals USA Inc
940991Q;0000893577;CARRAMERICA REALTY CORP;CarrAmerica Realty Corp
943454Q;0000202763;SYNCOR INTL CORP;Syncor International Corp
944951Q;0001005126;COMMONWEALTH BANCORP INC;Commonwealth Bancorp Inc
945852Q;0000101830;SPRINT CORP-PCS GROUP;Sprint Corp-PCS Group
9463766Q;0000045674;CIRCLE INTERNATIONAL GROUP I;Circle International Group Inc
9474092Q;0000352683;SAGA SYSTEMS INC;SAGA SYSTEMS Inc
9474176Q;0000879554;CHECKERS DRIVE-IN RESTAURANT;Checkers Drive-In Restaurants
9476871Q;0000787030;VISTACARE INC-CL A;VistaCare Inc
9477411Q;0000061138;MACDERMID INC;MacDermid Inc
9496104Q;0000805023;GSE ENVIRONMENTAL INC;GSE Environmental Inc
950478Q;0001056218;CENTRACORE PROPERTIES TRUST;CentraCore Properties Trust
950967Q;0000820909;AIG LIFE HOLDINGS INC;AIG Life Holdings Inc
953386Q;0001023640;FIRSTFED AMERICA BANCORP INC;Firstfed America Bancorp Inc
955481Q;0000874992;REMINGTON OIL & GAS CORP;Remington Oil & Gas Corp
956146Q;0000758540;GREAT PLAINS SOFTWARE INC;Great Plains Software Inc
961392Q;0000942132;ACT NETWORKS INC;ACT Networks Inc
962042Q;0000911644;CROSSMANN COMMUNITIES INC;Crossmann Communities Inc
967641Q;0001578082;POWERTEL INC;Powertel Memphis Licenses Inc
96911Q;0001028339;NEW ERA OF NETWORKS INC;New Era Of Networks Inc
972731Q;0000909298;MID-ATLANTIC REALTY TRUST;Mid-Atlantic Realty Trust
974608Q;0000799903;DURAMED PHARMACEUTICALS INC;Duramed Pharmaceuticals Inc
975273Q;0001031951;COPPER MOUNTAIN NETWORKS INC;Copper Mountain Networks Inc
980359Q;0001173942;WINDROSE MEDICAL PROPERTIES;Windrose Medical Properties Tr
982553Q;0001284529;DEX MEDIA INC;Dex Media Inc/Old
984185Q;0000786998;MATRIXONE INC;Matrixone Inc
987200Q;0000063416;MAY DEPARTMENT STORES CO;May Department Stores Co/The
9876444D;0000929452;KNIGHT TRANSPORTATION INC;Knight Transportation Inc
9876450D;0001509589;BONANZA CREEK ENERGY INC;Bonanza Creek Energy Inc
9876533D;0001351541;DELEK US ENERGY INC;Delek US Energy Inc
9876541D;0000070684;NATL WESTERN LIFE INS-CL A;National Western Life Insuranc
9876543D;0001509273;C&J OLDCO INC;C&J Oldco Inc
9876544D;0000353944;INTL GAME TECHNOLOGY;International Game Technology
9876545D;0001342854;PARAMOUNT GOLD AND SILVER;Paramount Gold and Silver Corp
9876547D;0001295664;KEARNY FINANCIAL CORP;Kearny Financial Corp
9876550D;0001590584;CIVEO US HOLDINGS LLC;Civeo US Holdings LLC
9876555D;0001287701;GRAMERCY PROPERTY TRUST INC;Gramercy Property Trust Inc
9876566D;0000020171;CHUBB CORP;Chubb Corp/The
9876567D;0000356213?;PINNACLE ENTERTAINMENT INC;Pinnacle Entertainment Inc/Old
988518Q;0000920052;RENAL CARE GROUP INC;Renal Care Group Inc
9895420D;0001491778;ANGIE'S LIST INC;Angie's List Inc
9895616Q;0000230463;PXP PRODUCING CO LLC;PXP Producing Co LLC
9898989D;0000098222;TIDEWATER INC-PRE BANKRUPTCY;Tidewater Inc
991581D;0000044689;GYRODYNE CO OF AMERICA INC;Gyrodyne Co of America Inc
991592Q;0000911359;PETROCORP INC;Petrocorp Inc/Old
99241Q;0001047696;CABOT PROPERTIES INC;Cabot Properties Inc
997839Q;0001002658;DALEEN TECHNOLOGIES INC;Daleen Technologies Inc
9993333D;0001105472;SONUS INC;Sonus Inc
9997778D;0001314475;SPARK NETWORKS INC;Spark Networks Inc
9999900D;0001057058;WASTE CONNECTIONS US INC;Waste Connections US Inc
9999997D;0000904080;STONE ENERGY CORP-PRE BANKRU;Stone Energy Corp
A;0001090872;AGILENT TECHNOLOGIES INC;Agilent Technologies Inc
AA;0001675149;ALCOA CORP;Alcoa Corp
AAC;0001606180;AAC HOLDINGS INC;AAC Holdings Inc
AACC;0001264707;ASSET ACCEPTANCE CAPITAL;Asset Acceptance Capital Corp
AACE;0000849116;ACE CASH EXPRESS INC;ACE Cash Express Inc
AAI;0000948846;AIRTRAN HOLDINGS INC;AirTran Holdings Inc
AAL;0000006201;AMERICAN AIRLINES GROUP INC;American Airlines Group Inc
AAMC;0001555074;ALTISOURCE ASSET MANAGEMENT;Altisource Asset Management Co
AAMRQ;0000006201;AMR CORP;American Airlines Group Inc
AAN;0000706688;AARON'S INC;Aaron's Inc
AAOI;0001158114;APPLIED OPTOELECTRONICS INC;Applied Optoelectronics Inc
AAON;0000824142;AAON INC;AAON Inc
AAP;0001158449;ADVANCE AUTO PARTS INC;Advance Auto Parts Inc
AAPL;0000320193;APPLE INC;Apple Inc
AAT;0001500217;AMERICAN ASSETS TRUST INC;American Assets Trust Inc
AATI;0001104042;ADVANCED ANALOGIC TECHNOLOGI;Advanced Analogic Technologies
AATT;0001003481;AAVID THERMAL TECHNOLOGIES I;Aavid Thermal Technologies Inc
AAWHQ;0001135185;ATLAS AIR WORLDWIDE HLDG-OLD;Atlas Air Worldwide Holdings I
AAWW;0001135185;ATLAS AIR WORLDWIDE HOLDINGS;Atlas Air Worldwide Holdings I
AAXN;0001069183;AXON ENTERPRISE INC;Axon Enterprise Inc
ABAT;0000745651;ADVANCED BATTERY TECHNOLOGIE;Advanced Battery Technologies
ABAX;0000881890;ABAXIS INC;Abaxis Inc
ABBC;0001397533;ABINGTON BANCORP INC;Abington Bancorp Inc
ABBV;0001551152;ABBVIE INC;AbbVie Inc
ABC;0001140859;AMERISOURCEBERGEN CORP;AmerisourceBergen Corp
ABCB;0000351569;AMERIS BANCORP;Ameris Bancorp
ABCD;0001466815;CAMBIUM LEARNING GROUP INC;Cambium Learning Group Inc
ABCL;0000885638;ALLIANCE BANCORP INC/IL;Alliance Bancorp Inc/IL
ABCO;0001157377;ADVISORY BOARD CO/THE;Advisory Board Co/The
ABCRQ;0000913364;ABC-NACO INC;ABC-NACO Inc
ABCW;0000885322;ANCHOR BANCORP WISCONSIN INC;Anchor BanCorp Wisconsin Inc
ABCWQ;0000885322;ANCHOR BANCORP WISCONSIN INC;Anchor BanCorp Wisconsin Inc/O
ABDS;0000895380;ALLEGRO BIODIESEL CORP;Allegro Biodiesel Corp
ABEO;0000318306;ABEONA THERAPEUTICS INC;Abeona Therapeutics Inc
ABF;0000003000;AIRBORNE INC;Airborne Inc
ABG;0001144980;ASBURY AUTOMOTIVE GROUP;Asbury Automotive Group Inc
ABGX;0001052837;ABGENIX INC;Abgenix Inc
ABII;0001409012;ABRAXIS BIOSCIENCE INC;Abraxis BioScience Inc
ABIO;0000907654;ARCA BIOPHARMA INC;ARCA biopharma Inc
ABIZQ;0001017648;TELCOVE;TelCove Inc
ABKFQ;0000874501;AMBAC FINANCIAL GROUP INC/OL;Ambac Financial Group Inc/Old
ABLSQ;0000857171;ABLE LABORATORIES INC;Able Laboratories Inc
ABM;0000771497;ABM INDUSTRIES INC;ABM Industries Inc
ABMD;0000815094;ABIOMED INC;ABIOMED Inc
ABR;0001253986;ARBOR REALTY TRUST INC;Arbor Realty Trust Inc
ABT;0000001800;ABBOTT LABORATORIES;Abbott Laboratories
ABTX;0001642081;ALLEGIANCE BANCSHARES INC;Allegiance Bancshares Inc
ABTXQ;0000876320;AGRIBIOTECH INC;Agribiotech Inc
ABVT;0001043533;ABOVENET INC;AboveNet Inc
ABWTQ;0001601436;RESOLUTE FP US INC;Resolute FP US Inc
AC;0001642122;ASSOCIATED CAPITAL GROUP - A;Associated Capital Group Inc
ACAD;0001070494;ACADIA PHARMACEUTICALS INC;ACADIA Pharmaceuticals Inc
ACAP;0001118148;AMERICAN PHYSICIANS CAPITAL;American Physicians Capital In
ACAS;0000817473;AMERICAN CAPITAL LTD;American Capital Ltd
ACAT;0000719866;ARCTIC CAT INC;Arctic Cat Inc
ACBI;0001461755;ATLANTIC CAPITAL BANCSHARES;Atlantic Capital Bancshares In
ACC;0001283630;AMERICAN CAMPUS COMMUNITIES;American Campus Communities In
ACCL;0001002388;BIOVIA CORP;Biovia Corp
ACCO;0000712034;ACCO BRANDS CORP;ACCO Brands Corp
ACDO;0001068887;ACCREDO HEALTH INC;Accredo Health Inc
ACET;0000002034;ACETO CORP;Aceto Corp
ACF;0000804269;GENERAL MOTORS FINANCIAL CO;General Motors Financial Co In
ACFC;0001404296;ATLANTIC COAST FINANCIAL COR;Atlantic Coast Financial Corp
ACFN;0000880984;ACORN ENERGY INC;Acorn Energy Inc
ACGL;0000947484;ARCH CAPITAL GROUP LTD;Arch Capital Group Ltd
ACHC;0001520697;ACADIA HEALTHCARE CO INC;Acadia Healthcare Co Inc
ACHN;0001070336;ACHILLION PHARMACEUTICALS;Achillion Pharmaceuticals Inc
ACHV;0000949858;ACHIEVE LIFE SCIENCES INC;Achieve Life Sciences Inc
ACIA;0001651235;ACACIA COMMUNICATIONS INC;Acacia Communications Inc
ACIIQ;0001037676;ARCH COAL INC;Arch Coal Inc
ACIW;0000935036;ACI WORLDWIDE INC;ACI Worldwide Inc
ACKH;0001109304;ARMSTRONG HOLDINGS INC;Armstrong Holdings Inc
ACL;0001167379;ALCON INC;Alcon Inc
ACLA;0001067588;ACLARA BIOSCIENCES INC;Aclara BioSciences Inc
ACLI;0001324479;AMERICAN COMMERCIAL LINES;American Commercial Lines Inc
ACLS;0001113232;AXCELIS TECHNOLOGIES INC;Axcelis Technologies Inc
ACM;0000868857;AECOM;AECOM
ACME;0001092013;ACME COMMUNICATIONS INC;ACME Communications Inc
ACN;0001467373;ACCENTURE PLC-CL A;Accenture PLC
ACNB;0000715579;ACNB CORP;ACNB Corp
ACO;0000813621;AMCOL INTERNATIONAL CORP;AMCOL International Corp
ACOM;0001469433;ANCESTRY.COM INC;Ancestry.com Inc
ACOR;0001008848;ACORDA THERAPEUTICS INC;Acorda Therapeutics Inc
ACPIQ;0001050112;ANTHRACITE CAPITAL INC;Anthracite Capital Inc
ACR;0000787784;AMERICAN RETIREMENT CORP;American Retirement Corp
ACRE;0001529377;ARES COMMERCIAL REAL ESTATE;Ares Commercial Real Estate Co
ACRS;0001557746;ACLARIS THERAPEUTICS INC;Aclaris Therapeutics Inc
ACRTQ;0000819255;ACTRADE FINANCIAL TECH;Actrade Financial Technologies
ACRUQ;0001087243;ACCRUE SOFTWARE INC;Accrue Software Inc
ACRX;0001427925;ACELRX PHARMACEUTICALS INC;AcelRx Pharmaceuticals Inc
ACTA;0001085621;ACTUA CORP;Actua Corp
ACTG;0000934549;ACACIA RESEARCH CORP;Acacia Research Corp
ACTI;0001183941;ACTIVIDENTITY CORP;ActivIdentity Corp
ACTRQ;0000030841;ACTERNA CORP;Acterna Corp
ACTV;0001163932;ACTIVE NETWORK INC/THE;Active Network Inc/The
ACUR;0000786947;ACURA PHARMACEUTICALS INC;Acura Pharmaceuticals Inc
ACW;0000817979;ACCURIDE CORP;Accuride Corp
ACX;0000879986;ARGUSS COMMUNICATIONS INC;Arguss Communications Inc
ACXM;0000733269;ACXIOM CORP;Acxiom Corp
AD;0000801622;VALASSIS DIRECT MAIL INC;Valassis Direct Mail Inc
ADAPQ;0000016357;AB LIQUIDATING CORP;AB Liquidating Corp
ADAT;0000885074;AUTHENTIDATE HOLDING CORP;Authentidate Holding Corp
ADBE;0000796343;ADOBE SYSTEMS INC;Adobe Systems Inc
ADBL;0001077926;AUDIBLE INC;Audible Inc
ADC;0000917251;AGREE REALTY CORP;Agree Realty Corp
ADCT;0000061478;COMMSCOPE CONNECTIVITY LLC;CommScope Connectivity LLC
ADELQ;0000796486;ADELPHIA COMMUNICATIONS-CL A;Adelphia Communications Corp
ADEP;0000865415;OMRON ADEPT TECHNOLOGY INC;Omron Adept Technology Inc
ADES;0001515156;ADVANCED EMISSIONS SOLUTIONS;Advanced Emissions Solutions I
ADEX;0000884498;ADE CORP/MASS;ADE Corp
ADGE;0001378706;AMERICAN DG ENERGY INC;American DG Energy Inc
ADI;0000006281;ANALOG DEVICES INC;Analog Devices Inc
ADIC;0000770403;ADVANCED DIGITAL INFO CORP;Advanced Digital Information C
ADLR;0001076167;ADOLOR CORPORATION;Adolor Corp
ADLTQ;0001002125;ADVANCED LIGHTING TECHNOLOGI;Advanced Lighting Technologies
ADM;0000007084;ARCHER-DANIELS-MIDLAND CO;Archer-Daniels-Midland Co
ADMS;0001328143;ADAMAS PHARMACEUTICALS INC;Adamas Pharmaceuticals Inc
ADNC;0001201663;AUDIENCE INC;Audience Inc
ADNT;0001670541;ADIENT PLC;Adient PLC
ADP;0000008670;AUTOMATIC DATA PROCESSING;Automatic Data Processing Inc
ADPI;0001028087;AMERICAN DENTAL PARTNERS INC;American Dental Partners Inc
ADPTQ;0001602367;ADEPTUS HEALTH INC-CLASS A;Adeptus Health Inc
ADRO;0001435049;ADURO BIOTECH INC;Aduro Biotech Inc
ADRX;0001123337;ANDRX CORP;Andrx Corp
ADS;0001101215;ALLIANCE DATA SYSTEMS CORP;Alliance Data Systems Corp
ADSK;0000769397;AUTODESK INC;Autodesk Inc
ADSW;0001585790;ADVANCED DISPOSAL SERVICES I;Advanced Disposal Services Inc
ADT;0001546640;ADT CORP/THE;ADT Corp/The
ADTN;0000926282;ADTRAN INC;ADTRAN Inc
ADUS;0001468328;ADDUS HOMECARE CORP;Addus HomeCare Corp
ADVBQ;0000096638;ADVANTA CORP-CLASS B;Advanta Corp
ADVM;0001501756;ADVERUM BIOTECHNOLOGIES INC;Adverum Biotechnologies Inc
ADVNQ;0000096638;ADVANTA CORP-CLASS A;Advanta Corp
ADVS;0001002225;ADVENT SOFTWARE INC;Advent Software Inc
ADXS;0001100397;ADVAXIS INC;Advaxis Inc
ADY;0000789868;FLYING CRANE INTERNATIONAL I;Flying Crane International Inc
ADZA;0001566150;CYTYC PRENATAL PRODUCTS CORP;Cytyc Prenatal Products Corp
AE;0000002178;ADAMS RESOURCES & ENERGY INC;Adams Resources & Energy Inc
AEA;0001299704;ADVANCE AMERICA CASH ADVANCE;Advance America Cash Advance C
AEC;0000911635;ASSOCIATED ESTATES REALTY CP;Associated Estates Realty Corp
AEE;0001002910;AMEREN CORPORATION;Ameren Corp
AEGN;0000353020;AEGION CORP;Aegion Corp
AEGR;0001338042;AEGERION PHARMACEUTICALS INC;Aegerion Pharmaceuticals Inc
AEIC;0000700674;AIR EXPRESS INTERNATIONAL CO;Air Express International Corp
AEIS;0000927003;ADVANCED ENERGY INDUSTRIES;Advanced Energy Industries Inc
AEL;0001039828;AMERICAN EQUITY INVT LIFE HL;American Equity Investment Lif
AEMI;0000749254;ACCESS TO MONEY INC;Access to Money Inc
AEO;0000919012;AMERICAN EAGLE OUTFITTERS;American Eagle Outfitters Inc
AEP;0000004904;AMERICAN ELECTRIC POWER;American Electric Power Co Inc
AEPI;0000785787;AEP INDUSTRIES INC;AEP Industries Inc
AERG;0000879911;APPLIED ENERGETICS INC;Applied Energetics Inc
AERI;0001337553;AERIE PHARMACEUTICALS INC;Aerie Pharmaceuticals Inc
AES;0000874761;AES CORP;AES Corp/VA
AET;0001122304;AETNA INC;Aetna Inc
AEZ;0001120916;HESS BAKKEN INVESTMENTS I CO;Hess Bakken Investments I Corp
AF;0000910322;ASTORIA FINANCIAL CORP;Astoria Financial Corp
AFAM;0000799231;ALMOST FAMILY INC;Almost Family Inc
AFCI;0000898805;ADVANCED FIBRE COMMUNICATION;Advanced Fibre Communications
AFFMQ;0001282543;AFFIRMATIVE INSURANCE HOLDIN;Affirmative Insurance Holdings
AFFX;0000913077;AFFYMETRIX INC;Affymetrix Inc
AFFY;0001158223;AFFYMAX INC;Affymax Inc
AFG;0001042046;AMERICAN FINANCIAL GROUP INC;American Financial Group Inc/O
AFH;0001539894;ATLAS FINANCIAL HOLDINGS INC;Atlas Financial Holdings Inc
AFI;0001655075;ARMSTRONG FLOORING INC;Armstrong Flooring Inc
AFL;0000004977;AFLAC INC;Aflac Inc
AFMD;0001608390;AFFIMED NV;Affimed NV
AFOP;0001122342;ALLIANCE FIBER OPTIC PRODUCT;Alliance Fiber Optic Products
AFR;0001193558;AMERICAN FINANCIAL REALTY TR;American Financial Realty Trus
AFS;0000007974;ASSOCIATES FIRST CAPITAL-A;Associates First Capital Corp
AFSC;0000741561;ANCHOR FINANCIAL CORP;Anchor Financial Corp
AFSI;0001365555;AMTRUST FINANCIAL SERVICES;AmTrust Financial Services Inc
AFWY;0000846729;AMERICAN FREIGHTWAYS CORP;American Freightways Corp
AGAM;0001421419;AGA MEDICAL HOLDINGS INC;AGA Medical Holdings Inc
AGATQ;0001054422;U.S. AGGREGATES INC;US Aggregates Inc
AGCCQ;0001052163;ANCHOR GLASS CONTAINER CORP;Anchor Glass Container Corp
AGCO;0000880266;AGCO CORP;AGCO Corp
AGE;0000718482;EDWARDS (A.G.) INC;AG Edwards Inc
AGEN;0001098972;AGENUS INC;Agenus Inc
AGFS;0001592016;AGROFRESH SOLUTIONS INC;AgroFresh Solutions Inc
AGII;0001091748;ARGO GROUP INTERNATIONAL;Argo Group International Holdi
AGIL;0001088653;AGILE SOFTWARE CORP /DE;Agile Software Corp
AGIO;0001439222;AGIOS PHARMACEUTICALS INC;Agios Pharmaceuticals Inc
AGIXQ;0001107601;ATHEROGENICS INC;Atherogenics Inc
AGM;0000845877;FEDERAL AGRIC MTG CORP-CL C;Federal Agricultural Mortgage
AGN;0001578845;ALLERGAN PLC;Allergan PLC
AGNC;0001423689;AGNC INVESTMENT CORP;AGNC Investment Corp
AGO;0001273813;ASSURED GUARANTY LTD;Assured Guaranty Ltd
AGP;0001064863;AMERIGROUP CORP;AMERIGROUP Corp
AGR;0001634997;AVANGRID INC;Avangrid Inc
AGR/B;0001129446;AGERE SYSTEMS INC-CL B;Agere Systems Inc
AGRX;0001261249;AGILE THERAPEUTICS INC;Agile Therapeutics Inc
AGTC;0001273636;APPLIED GENETIC TECHNOLOGIES;Applied Genetic Technologies C
AGX;0000100591;ARGAN INC;Argan Inc
AGY;0000895385;ARGOSY GAMING CO;Argosy Gaming Co
AGYS;0000078749;AGILYSYS INC;Agilysys Inc
AHC;0001413898;A H BELO CORP-A;AH Belo Corp
AHCI;0000890634;ALLIED HEALTHCARE INTL INC;Allied Healthcare Internationa
AHG;0000882289;APRIA HEALTHCARE GROUP INC;Apria Healthcare Group Inc
AHH;0001569187;ARMADA HOFFLER PROPERTIES IN;Armada Hoffler Properties Inc
AHL;0001267395;ASPEN INSURANCE HOLDINGS LTD;Aspen Insurance Holdings Ltd
AHLS;0001030740;AHL SERVICES INC;AHL Services Inc
AHMH;0001089504;AMERICAN HOME MTG HOLDINGS;American Home Mortgage Holding
AHMIQ;0001256536;AMERICAN HOME MORTGAGE INVES;American Home Mortgage Investm
AHP;0001574085;ASHFORD HOSPITALITY PRIME IN;Ashford Hospitality Prime Inc
AHT;0001232582;ASHFORD HOSPITALITY TRUST;Ashford Hospitality Trust Inc
AI;0001209028;ARLINGTON ASSET INVESTMENT-A;Arlington Asset Investment Cor
AICIQ;0000074783;ACCEPTANCE INSURANCE COS INC;Acceptance Insurance Cos Inc
AIG;0000005272;AMERICAN INTERNATIONAL GROUP;American International Group I
AIMC;0001374535;ALTRA INDUSTRIAL MOTION CORP;Altra Industrial Motion Corp
AIMT;0001631650;AIMMUNE THERAPEUTICS INC;Aimmune Therapeutics Inc
AIN;0000819793;ALBANY INTL CORP-CL A;Albany International Corp
AINC;0001604738;ASHFORD INC;Ashford Inc
AIND;0000700612;ARNOLD INDUSTRIES INC;Arnold Industries Inc
AINN;0000798399;APPLIED INNOVATION INC;Applied Innovation Inc
AINV;0001278752;APOLLO INVESTMENT CORP;Apollo Investment Corp
AIPC;0000849667;AMERICAN ITALIAN PASTA CO;American Italian Pasta Co
AIQ;0000817135;ALLIANCE HEALTHCARE SERVICE;Alliance HealthCare Services I
AIR;0000001750;AAR CORP;AAR Corp
AIRM;0000816159;AIR METHODS CORP;Air Methods Corp
AIRO;0001105542;AIRSPAN NETWORKS INC;Airspan Networks Inc
AIRV;0001116435;AIRVANA INC;Airvana Inc
AIT;0000109563;APPLIED INDUSTRIAL TECH INC;Applied Industrial Technologie
AIV;0000922864;APARTMENT INVT & MGMT CO -A;Apartment Investment & Managem
AIZ;0001267238;ASSURANT INC;Assurant Inc
AJG;0000354190;ARTHUR J GALLAGHER & CO;Arthur J Gallagher & Co
AJRD;0000040888;AEROJET ROCKETDYNE HOLDINGS;Aerojet Rocketdyne Holdings In
AJX;0001614806;GREAT AJAX CORP;Great Ajax Corp
AK;0000319120;ACKERLEY GROUP INC;Ackerley Group Inc
AKAM;0001086222;AKAMAI TECHNOLOGIES INC;Akamai Technologies Inc
AKAO;0001301501;ACHAOGEN INC;Achaogen Inc
AKBA;0001517022;AKEBIA THERAPEUTICS INC;Akebia Therapeutics Inc
AKCA;0001662524;AKCEA THERAPEUTICS INC;Akcea Therapeutics Inc
AKLMQ;0000804888;ACCLAIM ENTERTAINMENT INC;Acclaim Entertainment Inc
AKR;0000899629;ACADIA REALTY TRUST;Acadia Realty Trust
AKRX;0000003116;AKORN INC;Akorn Inc
AKS;0000918160;AK STEEL HOLDING CORP;AK Steel Holding Corp
AKSY;0000902600;AKSYS LTD;Aksys Ltd
AKTS;0001584754;AKOUSTIS TECHNOLOGIES INC;Akoustis Technologies Inc
AL;0001487712;AIR LEASE CORP;Air Lease Corp
ALAB;0000926966;ALABAMA NATIONAL BANCORP/DEL;Alabama National Bancorporatio
ALB;0000915913;ALBEMARLE CORP;Albemarle Corp
ALBO;0001322505;ALBIREO PHARMA INC;Albireo Pharma Inc
ALC;0000929994;ASSISTED LIVING CONCEPTS LLC;Assisted Living Concepts LLC
ALCO;0000003545;ALICO INC;Alico Inc
ALDR;0001423824;ALDER BIOPHARMACEUTICALS INC;Alder Biopharmaceuticals Inc
ALE;0000066756;ALLETE INC;ALLETE Inc
ALEX;0001545654;ALEXANDER & BALDWIN INC;Alexander & Baldwin Inc
ALG;0000897077;ALAMO GROUP INC;Alamo Group Inc
ALGN;0001097149;ALIGN TECHNOLOGY INC;Align Technology Inc
ALGO;0000924862;ALGOS PHARMACEUTICALS CORP;Algos Pharmaceuticals Corp
ALGT;0001362468;ALLEGIANT TRAVEL CO;Allegiant Travel Co
ALGXQ;0001058703;ALLEGIANCE TELECOM INC;Allegiance Telecom Inc
ALIM;0001267602;ALIMERA SCIENCES INC;Alimera Sciences Inc
ALJ;0001325955;ALON USA ENERGY INC;Alon USA Energy Inc
